iter	Passed	Remaining
1223	61127	937691
1224	61176	937619
1225	61225	937551
1226	61273	937487
1227	61326	937473
1228	61376	937424
1229	61424	937351
1230	61475	937314
1231	61521	937211
1232	61570	937135
1233	61617	937047
1234	61664	936951
1235	61714	936897
1236	61763	936833
1237	61809	936735
1238	61862	936724
1239	61914	936709
1240	61963	936636
1241	62010	936544
1242	62056	936445
1243	62104	936356
1244	62152	936278
1245	62200	936206
1246	62250	936154
1247	62299	936083
1248	62350	936058
1249	62399	935991
1250	62447	935914
1251	62499	935893
1252	62552	935893
1253	62605	935884
1254	62655	935842
1255	62703	935760
1256	62751	935680
1257	62799	935605
1258	62850	935564
1259	62901	935532
1260	62950	935467
1261	63001	935443
1262	63049	935363
1263	63097	935277
1264	63145	935201
1265	63193	935130
1266	63243	935079
1267	63290	934989
1268	63341	934943
1269	63390	934889
1270	63438	934803
1271	63485	934714
1272	63532	934627
1273	63581	934559
1274	63629	934485
1275	63678	934419
1276	63729	934387
1277	63777	934310
1278	63825	934226
1279	63872	934139
1280	63922	934085
1281	63971	934029
1282	64019	933948
1283	64068	933885
1284	64117	933823
1285	64163	933718
1286	64211	933639
1287	64261	933590
1288	64310	933526
1289	64362	933499
1290	64410	933434
1291	64459	933365
1292	64507	933283
1293	64556	933220
1294	64602	933123
1295	64649	933030
1296	64698	932965
1297	64747	932896
1298	64795	932820
1299	64844	932767
1300	64893	932700
1301	64944	932662
1302	64996	932644
1303	65044	932570
1304	65092	932492
1305	65139	932402
1306	65189	932358
1307	65239	932307
1308	65287	932224
1309	65335	932152
1310	65384	932097
1311	65433	932025
1312	65481	931946
1313	65529	931868
1314	65578	931813
1315	65627	931757
1316	65676	931685
1317	65723	931603
1318	65771	931521
1319	65822	931483
1320	65870	931408
1321	65921	931371
1322	65971	931323
1323	66019	931256
1324	66068	931198
1325	66117	931136
1326	66166	931073
1327	66217	931028
1328	66265	930958
1329	66313	930882
1330	66360	930788
1331	66409	930725
1332	66456	930642
1333	66504	930564
1334	66552	930491
1335	66601	930422
1336	66649	930347
1337	66700	930313
1338	66748	930236
1339	66795	930151
1340	66843	930071
1341	66889	929976
1342	66937	929898
1343	66984	929807
1344	67033	929743
1345	67085	929721
1346	67137	929700
1347	67187	929666
1348	67238	929623
1349	67289	929598
1350	67342	929588
1351	67392	929533
1352	67443	929503
1353	67490	929410
1354	67538	929334
1355	67585	929253
1356	67634	929187
1357	67684	929140
1358	67734	929097
1359	67782	929023
1360	67831	928958
1361	67878	928873
1362	67926	928793
1363	67976	928753
1364	68028	928727
1365	68079	928689
1366	68125	928594
1367	68174	928529
1368	68226	928503
1369	68273	928419
1370	68321	928343
1371	68369	928267
1372	68416	928187
1373	68465	928115
1374	68514	928054
1375	68565	928020
1376	68612	927940
1377	68661	927872
1378	68708	927791
1379	68757	927724
1380	68806	927670
1381	68855	927603
1382	68902	927512
1383	68951	927460
1384	69000	927402
1385	69048	927320
1386	69096	927243
1387	69145	927183
1388	69196	927155
1389	69245	927098
1390	69295	927049
1391	69341	926948
1392	69389	926869
1393	69437	926797
1394	69486	926739
1395	69534	926667
1396	69582	926587
1397	69632	926535
1398	69681	926478
1399	69729	926408
1400	69777	926332
1401	69824	926248
1402	69871	926157
1403	69919	926087
1404	69967	926013
1405	70016	925946
1406	70065	925894
1407	70112	925804
1408	70160	925725
1409	70207	925646
1410	70255	925574
1411	70306	925531
1412	70353	925444
1413	70401	925377
1414	70450	925319
1415	70499	925259
1416	70547	925180
1417	70594	925099
1418	70642	925020
1419	70693	924983
1420	70739	924891
1421	70788	924826
1422	70836	924760
1423	70886	924709
1424	70933	924625
1425	70981	924557
1426	71030	924495
1427	71079	924434
1428	71131	924411
1429	71182	924373
1430	71231	924321
1431	71280	924263
1432	71329	924191
1433	71376	924105
1434	71423	924020
1435	71470	923940
1436	71520	923890
1437	71569	923838
1438	71618	923779
1439	71666	923700
1440	71711	923595
1441	71759	923518
